playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
adamsbe01,1919,14.0,129.33333333333334,24.333333333333332,0.3333333333333333,8.333333333333334,4.666666666666667,15.333333333333334,0.19517421136123703,0.22617129352546692,0.2537766676883149,0.47994796121378186
adamsbo03,1947,39.0,311.0,76.0,4.0,24.0,18.0,32.0,0.24437299035369775,0.2921686746987952,0.3440514469453376,0.6362201216441328
adamsbo03,1948,33.0,264.0,67.5,4.0,22.0,21.5,27.5,0.2581311956376784,0.3249461259672838,0.37018240550031856,0.6951285314676023
adamsbo03,1949,32.0,263.3333333333333,71.0,3.0,21.666666666666668,22.666666666666668,26.0,0.2713241049798263,0.3370011210152262,0.38292058585517424,0.7199217068704004
adamsbo03,1950,57.0,252.0,69.0,1.6666666666666667,22.0,25.333333333333332,27.333333333333332,0.2741023019377393,0.3452221238384001,0.3765400193042013,0.7217621431426013
adamsbo03,1951,57.0,295.6666666666667,82.0,1.3333333333333333,23.666666666666668,31.333333333333332,29.333333333333332,0.2773422334312859,0.34618553500703864,0.38236659910186005,0.7285521341088987
adamsbo03,1952,85.0,342.6666666666667,91.66666666666667,2.6666666666666665,24.666666666666668,37.333333333333336,35.0,0.2666084871644197,0.3384177000579956,0.3653409833320926,0.7037586833900883
adamsbo03,1953,99.0,462.6666666666667,128.33333333333334,4.666666666666667,32.333333333333336,45.0,45.333333333333336,0.27656414951822544,0.3440802196627258,0.37791685511374057,0.7219970747764664
adamsbo03,1954,69.0,549.0,151.33333333333334,6.333333333333333,40.333333333333336,50.0,58.0,0.2744022705455756,0.33665757096938115,0.35915111442560027,0.6958086853949813
adamsbo03,1955,23.0,544.6666666666666,150.66666666666666,5.666666666666667,40.0,54.0,60.0,0.27564296533465754,0.34479577628879454,0.36910424373356826,0.7139000200223627
adamsbo03,1956,19.0,382.3333333333333,104.33333333333333,4.333333333333333,30.666666666666668,44.333333333333336,44.666666666666664,0.2725625536828173,0.3561280596126331,0.3860029006322252,0.7421309602448583
adamsbo03,1957,21.0,217.0,57.0,1.6666666666666667,16.666666666666668,33.333333333333336,27.333333333333332,0.25592977592977595,0.3641190515853185,0.36593670593670596,0.7300557575220245
adamsbo03,1958,14.0,149.33333333333334,37.666666666666664,1.0,12.333333333333334,20.666666666666668,21.333333333333332,0.2499651523180935,0.3501744273494321,0.3509588733118145,0.7011333006612466
